,sentiment values
208741,0.5
208742,0.63889
208743,0.5
208744,0.18056
208745,0.29167
208746,0.5
208747,0.26389
208748,0.83333
208749,0.23611
208750,0.69444
208751,0.48611
208752,0.38889
208753,0.36111
208754,0.70833
208755,0.5
208756,0.5
208757,0.65278
208758,0.41667
208759,0.33333
208760,0.33333
208761,0.29167
208762,0.20833
208763,0.25
208764,0.44444
208765,0.47222
208766,0.36111
208767,0.097222
208768,0.70833
208769,0.44444
208770,0.43056
208771,0.16667
208772,0.70833
208773,0.59722
208774,0.70833
208775,0.58333
208776,0.44444
208777,0.5
208778,0.66667
208779,0.5
208780,0.20833
208781,0.61111
208782,0.68056
208783,0.36111
208784,0.81944
208785,0.30556
208786,0.40278
208787,0.41667
208788,0.31944
208789,0.29167
208790,0.52778
208791,0.55556
208792,0.041667
208793,0.013889
208794,0.20833
208795,0.34722
208796,0.25
208797,0.34722
208798,0.73611
208799,0.375
208800,0.5
208801,0.5
208802,0.75
208803,0.16667
208804,0.68056
208805,0.34722
208806,0.93056
208807,0.16667
208808,0.81944
208809,0.11111
208810,0.73611
208811,0.61111
208812,0.5
208813,0.45833
208814,0.375
208815,0.33333
208816,0.36111
208817,0.58333
208818,0.41667
208819,0.33333
208820,0.88889
208821,0.84722
208822,0.45833
208823,0.26389
208824,0.23611
208825,0.61111
208826,0.40278
208827,0.11111
208828,0.36111
208829,0.47222
208830,0.33333
208831,0.22222
208832,0.61111
208833,0.22222
208834,0.33333
208835,0.43056
208836,0.13889
208837,0.11111
208838,0.30556
208839,0.44444
208840,0.72222
208841,0.5
208842,0.15278
208843,0.44444
208844,0.069444
208845,0.76389
208846,0.80556
208847,0.70833
208848,0.125
208849,0.31944
208850,0.44444
208851,0.61111
208852,0.81944
208853,0.63889
208854,0.65278
208855,0.375
208856,0.47222
208857,0.34722
208858,0.5
208859,0.5
208860,0.80556
208861,0.5
208862,0.40278
208863,0.31944
208864,0.36111
208865,0.73611
208866,0.73611
208867,0.5
208868,0.5
208869,0.29167
208870,0.5
208871,0.5
208872,0.43056
208873,0.45833
208874,0.54167
208875,0.77778
208876,0.63889
208877,0.52778
208878,0.41667
208879,0.48611
208880,0.65278
208881,0.72222
208882,0.77778
208883,0.5
208884,0.66667
208885,0.55556
208886,0.80556
208887,0.29167
208888,0.69444
208889,0.5
208890,0.38889
208891,0.27778
208892,0.75
208893,0.55556
208894,0.5
208895,0.5
208896,0.22222
208897,0.77778
208898,0.31944
208899,0.5
208900,0.5
208901,0.52778
208902,0.27778
208903,0.31944
208904,0.55556
208905,0.375
208906,0.52778
208907,0.19444
208908,0.23611
208909,0.23611
208910,0.48611
208911,0.45833
208912,0.76389
208913,0.40278
208914,0.27778
208915,0.72222
208916,0.31944
208917,0.56944
208918,0.69444
208919,0.27778
208920,0.27778
208921,0.25
208922,0.30556
208923,0.56944
208924,0.5
208925,0.43056
208926,0.41667
208927,0.79167
208928,0.66667
208929,0.61111
208930,0.25
208931,0.36111
208932,0.61111
208933,0.5
208934,0.5
208935,0.51389
208936,0.65278
208937,0.5
208938,0.5
208939,0.56944
208940,0.44444
208941,0.5
208942,0.55556
208943,0.84722
208944,0.38889
208945,0.625
208946,0.5
208947,0.5
208948,0.52778
208949,0.48611
208950,0.25
208951,0.16667
208952,0.5
208953,0.61111
208954,0.66667
208955,0.47222
208956,0.72222
208957,0.5
208958,0.30556
208959,0.38889
208960,0.58333
208961,0.31944
208962,0.5
208963,0.52778
208964,0.51389
208965,0.56944
208966,0.52778
208967,0.31944
208968,0.55556
208969,0.5
208970,0.5
208971,0.55556
208972,0.5
208973,0.69444
208974,0.5
208975,0.86111
208976,0.93056
208977,0.5
208978,0.76389
208979,0.72222
208980,0.72222
208981,0.75
208982,0.72222
208983,0.58333
208984,0.38889
208985,0.33333
208986,0.5
208987,0.5
208988,0.55556
208989,0.63889
208990,0.41667
208991,0.43056
208992,0.47222
208993,0.5
208994,0.63889
208995,0.55556
208996,0.48611
208997,0.48611
208998,0.5
208999,0.55556
209000,0.625
209001,0.51389
209002,0.5
209003,0.44444
209004,0.31944
209005,0.38889
209006,0.41667
209007,0.5
209008,0.5
209009,0.65278
209010,0.5
209011,0.59722
209012,0.23611
209013,0.22222
209014,0.5
209015,0.36111
209016,0.5
209017,0.5
209018,0.5
209019,0.25
209020,0.72222
209021,0.51389
209022,0.75
209023,0.5
209024,0.59722
209025,0.61111
209026,0.5
209027,0.5
209028,0.5
209029,0.51389
209030,0.29167
209031,0.31944
209032,0.44444
209033,0.5
209034,0.5
209035,0.38889
209036,0.55556
209037,0.29167
209038,0.55556
209039,0.5
209040,0.40278
209041,0.44444
209042,0.81944
209043,0.52778
209044,0.375
209045,0.5
209046,0.65278
209047,0.44444
209048,0.625
209049,0.40278
209050,0.38889
209051,0.16667
209052,0.29167
209053,0.23611
209054,0.15278
209055,0.23611
209056,0.22222
209057,0.5
209058,0.36111
209059,0.5
209060,0.48611
209061,0.31944
209062,0.59722
209063,0.45833
209064,0.68056
209065,0.5
209066,0.31944
209067,0.51389
209068,0.5
209069,0.69444
209070,0.77778
209071,0.61111
209072,0.625
209073,0.55556
209074,0.69444
209075,0.55556
209076,0.52778
209077,0.59722
209078,0.44444
209079,0.47222
209080,0.31944
209081,0.52778
209082,0.5
209083,0.51389
209084,0.22222
209085,0.16667
209086,0.18056
209087,0.69444
209088,0.73611
209089,0.51389
209090,0.59722
209091,0.56944
209092,0.58333
209093,0.625
209094,0.48611
209095,0.5
209096,0.5
209097,0.65278
209098,0.5
209099,0.68056
209100,0.43056
209101,0.56944
209102,0.38889
209103,0.54167
209104,0.51389
209105,0.5
209106,0.68056
209107,0.91667
209108,0.5
209109,0.5
209110,0.58333
209111,0.5
209112,0.44444
209113,0.5
209114,0.30556
209115,0.61111
209116,0.34722
209117,0.61111
209118,0.47222
209119,0.44444
209120,0.375
209121,0.61111
209122,0.5
209123,0.20833
209124,0.58333
209125,0.52778
209126,0.5
209127,0.56944
209128,0.55556
209129,0.58333
209130,0.59722
209131,0.44444
209132,0.27778
209133,0.61111
209134,0.68056
209135,0.5
209136,0.5
209137,0.5
209138,0.43056
209139,0.33333
209140,0.34722
209141,0.16667
209142,0.20833
209143,0.40278
209144,0.38889
209145,0.15278
209146,0.31944
209147,0.625
209148,0.72222
209149,0.5
209150,0.5
209151,0.51389
209152,0.5
209153,0.47222
209154,0.51389
209155,0.5
209156,0.78125
209157,0.55556
209158,0.55556
209159,0.625
209160,0.54167
209161,0.29167
209162,0.5
209163,0.54167
209164,0.5
209165,0.33333
209166,0.47222
209167,0.38889
209168,0.51389
209169,0.43056
209170,0.44444
209171,0.52778
209172,0.5
209173,0.5
209174,0.5
209175,0.47222
209176,0.5
209177,0.33333
209178,0.59722
209179,0.36111
209180,0.58333
209181,0.72222
209182,0.65278
209183,0.5
209184,0.59722
209185,0.56944
209186,0.70833
209187,0.68056
209188,0.5
209189,0.5
209190,0.5
209191,0.54167
209192,0.54167
209193,0.5
209194,0.51389
209195,0.5
209196,0.5
209197,0.44444
209198,0.55556
209199,0.54167
209200,0.5
209201,0.51389
209202,0.69444
209203,0.52778
209204,0.5
209205,0.5
209206,0.5
209207,0.5
209208,0.5
209209,0.33333
209210,0.61111
209211,0.5
209212,0.5
209213,0.5
209214,0.625
209215,0.5
209216,0.5
209217,0.5
209218,0.31944
209219,0.5
209220,0.5
209221,0.65278
209222,0.61111
209223,0.36111
209224,0.55556
209225,0.61111
209226,0.5
209227,0.41667
209228,0.5
209229,0.5
209230,0.34722
209231,0.44444
209232,0.48611
209233,0.30556
209234,0.16667
209235,0.5
209236,0.54167
209237,0.44444
209238,0.26389
209239,0.27778
209240,0.61111
209241,0.52778
209242,0.26389
209243,0.44444
209244,0.56944
209245,0.40278
209246,0.375
209247,0.69444
209248,0.61111
209249,0.61111
209250,0.51389
209251,0.5
209252,0.33333
209253,0.65278
209254,0.40278
209255,0.47222
209256,0.30556
209257,0.5
209258,0.48611
209259,0.48611
209260,0.51389
209261,0.29167
209262,0.5
209263,0.5
209264,0.41667
209265,0.48611
209266,0.69444
209267,0.40278
209268,0.51389
209269,0.54167
209270,0.56944
209271,0.75
209272,0.72222
209273,0.73611
209274,0.40278
209275,0.65278
209276,0.59722
209277,0.47222
209278,0.45833
209279,0.47222
209280,0.5
209281,0.38889
209282,0.48611
209283,0.5
209284,0.51389
209285,0.30556
209286,0.5
209287,0.52778
209288,0.5
209289,0.58333
209290,0.48611
209291,0.51389
209292,0.5
209293,0.30556
209294,0.38889
209295,0.55556
209296,0.5
209297,0.44444
209298,0.44444
209299,0.47222
209300,0.52778
209301,0.5
209302,0.56944
209303,0.77778
209304,0.56944
209305,0.25
209306,0.48611
209307,0.5
209308,0.66667
209309,0.43056
209310,0.44444
209311,0.70833
209312,0.33333
209313,0.48611
209314,0.55556
209315,0.47222
209316,0.47222
209317,0.48611
209318,0.5
209319,0.5
209320,0.61111
209321,0.5
209322,0.30556
209323,0.59722
209324,0.5
209325,0.5
209326,0.5
209327,0.5
209328,0.083333
209329,0.58333
209330,0.5
209331,0.52778
209332,0.86111
209333,0.51389
209334,0.52778
209335,0.73611
209336,0.77778
209337,0.34722
209338,0.5
209339,0.625
209340,0.72222
209341,0.51389
209342,0.54167
209343,0.83333
209344,0.5
209345,0.36111
209346,0.5
209347,0.5
209348,0.5
209349,0.5
209350,0.5
209351,0.47222
209352,0.5
209353,0.56944
209354,0.58333
209355,0.52778
209356,0.5
209357,0.625
209358,0.5
209359,0.45833
209360,0.5
209361,0.5
209362,0.48611
209363,0.27778
209364,0.34722
209365,0.48611
209366,0.48611
209367,0.41667
209368,0.18056
209369,0.41667
209370,0.45833
209371,0.43056
209372,0.36111
209373,0.55556
209374,0.41667
209375,0.36111
209376,0.5
209377,0.5
209378,0.27778
209379,0.47222
209380,0.55556
209381,0.86111
209382,0.66667
209383,0.45833
209384,0.375
209385,0.5
209386,0.51389
209387,0.5
209388,0.5
209389,0.375
209390,0.22222
209391,0.44444
209392,0.48611
209393,0.5
209394,0.40278
209395,0.25
209396,0.47222
209397,0.45833
209398,0.48611
209399,0.5
209400,0.15278
209401,0.31944
209402,0.61111
209403,0.38889
209404,0.72222
209405,0.44444
209406,0.5
209407,0.47222
209408,0.5
209409,0.51389
209410,0.5
209411,0.5
209412,0.79167
209413,0.79167
209414,0.44444
209415,0.55556
209416,0.43056
209417,0.5
209418,0.5
209419,0.65278
209420,0.5
209421,0.5
209422,0.5
209423,0.5
209424,0.5
209425,0.41667
209426,0.38889
209427,0.5
209428,0.5
209429,0.36111
209430,0.22222
209431,0.63889
209432,0.5
209433,0.5
209434,0.69444
209435,0.61111
209436,0.91667
209437,0.5
209438,0.26389
209439,0.5
209440,0.44444
209441,0.48611
209442,0.61111
209443,0.625
209444,0.56944
209445,0.63889
209446,0.55556
209447,0.44444
209448,0.55556
209449,0.58333
209450,0.5
209451,0.5
209452,0.5
209453,0.5
209454,0.625
209455,0.55556
209456,0.55556
209457,0.41667
209458,0.25
209459,0.36111
209460,0.5
209461,0.5
209462,0.76389
209463,0.55556
209464,0.45833
209465,0.47222
209466,0.40278
209467,0.73611
209468,0.5
209469,0.54167
209470,0.44444
209471,0.5
209472,0.5
209473,0.5
209474,0.5
209475,0.5
209476,0.45833
209477,0.44444
209478,0.5
209479,0.5
209480,0.36111
209481,0.61111
209482,0.44444
209483,0.47222
209484,0.5
209485,0.5
209486,0.5
209487,0.5
209488,0.5
209489,0.40278
209490,0.48611
209491,0.56944
209492,0.5
209493,0.5
209494,0.5
209495,0.5
209496,0.5
209497,0.51389
209498,0.56944
209499,0.5
209500,0.55556
209501,0.54167
209502,0.44444
209503,0.56944
209504,0.5
209505,0.5
209506,0.5
209507,0.51389
209508,0.38889
209509,0.5
209510,0.59722
209511,0.65278
209512,0.48611
209513,0.45833
209514,0.5
209515,0.30556
209516,0.51389
209517,0.55556
209518,0.59722
209519,0.56944
209520,0.5
209521,0.5
209522,0.81944
209523,0.45833
209524,0.25
209525,0.375
209526,0.29167
209527,0.34722
209528,0.51389
209529,0.38889
209530,0.52778
209531,0.61111
209532,0.44444
209533,0.5
209534,0.66667
209535,0.58333
209536,0.5
209537,0.34722
209538,0.93056
209539,0.75
209540,0.79167
209541,0.75
209542,0.875
209543,0.45833
209544,0.51389
209545,0.5
209546,0.5
209547,0.26389
209548,0.27778
209549,0.5
209550,0.5
209551,0.98611
209552,0.58333
209553,0.70833
209554,0.5
209555,0.5
209556,0.5
209557,0.31944
209558,0.31944
209559,0.16667
209560,0.47222
209561,0.29167
209562,0.36111
209563,0.5
209564,0.5
209565,0.15278
209566,0.47222
209567,0.22222
209568,0.56944
209569,0.51389
209570,0.52778
209571,0.55556
209572,0.52778
209573,0.55556
209574,0.56944
209575,0.59722
209576,0.52778
209577,0.5
209578,0.66667
209579,0.44444
209580,0.5
209581,0.5
209582,0.31944
209583,0.40278
209584,0.27778
209585,0.27778
209586,0.26389
209587,0.22222
209588,0.52778
209589,0.16667
209590,0.5
209591,0.41667
209592,0.5
209593,0.58333
209594,0.58333
209595,0.41667
209596,0.52778
209597,0.38889
209598,0.5
209599,0.44444
209600,0.52778
209601,0.43056
209602,0.19444
209603,0.29167
209604,0.47222
209605,0.47222
209606,0.36111
209607,0.34722
209608,0.5
209609,0.56944
209610,0.65278
209611,0.84722
209612,0.40278
209613,0.097222
209614,0.5
209615,0.30556
209616,0.20833
209617,0.22222
209618,0.70833
209619,0.47222
209620,0.52778
209621,0.51389
209622,0.5
209623,0.40278
209624,0.40278
209625,0.48611
209626,0.34722
209627,0.72222
209628,0.63889
209629,0.88889
209630,0.52778
209631,0.5
209632,0.61111
209633,0.66667
209634,0.44444
209635,0.5
209636,0.5
209637,0.61111
209638,0.47222
209639,0.5
209640,0.5
209641,0.5
209642,0.45833
209643,0.59722
209644,0.30556
209645,0.51389
209646,0.73611
209647,0.75
209648,0.86111
209649,0.625
209650,0.875
209651,0.70833
209652,0.5
209653,0.55556
209654,0.59722
209655,0.72222
209656,0.5
209657,0.38889
209658,0.54167
209659,0.5
209660,0.5
209661,0.5
209662,0.34722
209663,0.5
209664,0.625
209665,0.69444
209666,0.5
209667,0.5
209668,0.5
209669,0.68056
209670,0.5
209671,0.47222
209672,0.5
209673,0.55556
209674,0.5
209675,0.51389
209676,0.48611
209677,0.5
209678,0.33333
209679,0.38889
209680,0.5
209681,0.31944
209682,0.5
209683,0.40278
209684,0.47222
209685,0.5
209686,0.5
209687,0.41667
209688,0.38889
209689,0.44444
209690,0.45833
209691,0.55556
209692,0.29167
209693,0.5
209694,0.26389
209695,0.61111
209696,0.68056
209697,0.59722
209698,0.70833
209699,0.47222
209700,0.66667
209701,0.19444
209702,0.16667
209703,0.79167
209704,0.55556
209705,0.36111
209706,0.55556
209707,0.5
209708,0.51389
209709,0.66667
209710,0.56944
209711,0.52778
209712,0.43056
209713,0.54167
209714,0.86111
209715,0.5
209716,0.45833
209717,0.5
209718,0.51389
209719,0.54167
209720,0.5
209721,0.55556
209722,0.5
209723,0.61111
209724,0.5
209725,0.5
209726,0.69444
209727,0.5
209728,0.44444
209729,0.72222
209730,0.77778
209731,0.44444
209732,0.5
209733,0.38889
209734,0.43056
209735,0.55556
209736,0.52778
209737,0.5
209738,0.5
209739,0.59722
209740,0.63889
209741,0.73611
209742,0.95833
209743,0.66667
209744,0.16667
209745,0.80556
209746,0.76389
209747,0.77778
209748,0.875
209749,0.75
209750,0.84722
209751,0.55556
209752,0.45833
209753,0.83333
209754,1.0
209755,0.88889
209756,0.75
209757,0.88889
209758,0.83333
209759,0.72222
209760,0.63889
209761,0.54167
209762,0.45833
209763,0.45833
209764,0.5
209765,0.80556
209766,0.51389
209767,0.65278
209768,0.625
209769,0.5
209770,0.81944
209771,0.73611
209772,0.83333
209773,0.80556
209774,0.34722
209775,0.34722
209776,0.30556
209777,0.13889
209778,0.41667
209779,0.31944
209780,0.54167
209781,0.125
209782,0.81944
209783,0.33333
209784,0.51389
209785,0.77778
209786,0.5
209787,0.5
209788,0.5
209789,0.88889
209790,0.84722
209791,0.66667
209792,0.26389
209793,0.56944
209794,0.81944
209795,0.86111
209796,0.5
209797,0.58333
209798,0.5
209799,0.81944
209800,0.59722
209801,0.88889
209802,0.63889
209803,0.48611
209804,0.5
209805,0.25
209806,0.48611
209807,0.47222
209808,0.43056
209809,0.5
209810,0.58333
209811,0.5
209812,0.73611
209813,0.44444
209814,0.54167
209815,0.44444
209816,0.54167
209817,0.77778
209818,0.61111
209819,0.80556
209820,0.52778
209821,0.44444
209822,0.5
209823,0.58333
209824,0.61111
209825,0.51389
209826,0.58333
209827,0.75
209828,0.51389
209829,0.5
209830,0.5
209831,0.54167
209832,0.5
209833,0.52778
209834,0.61111
209835,0.22222
209836,0.33333
209837,0.29167
209838,0.75
209839,0.83333
209840,0.69444
209841,0.69444
209842,0.875
209843,0.94444
209844,0.52778
209845,0.55556
209846,0.5
209847,0.65278
209848,0.54167
209849,0.38889
209850,0.47222
209851,0.69444
209852,0.66667
209853,0.5
209854,0.5
209855,0.5
209856,0.5
209857,0.5
209858,0.55556
209859,0.44444
209860,0.22222
209861,0.13889
209862,0.5
209863,0.40278
209864,0.47222
209865,0.375
209866,0.52778
209867,0.48611
209868,0.55556
209869,0.54167
209870,0.54167
209871,0.5
209872,0.81944
209873,0.80556
209874,0.69444
209875,0.81944
209876,0.81944
209877,0.66667
209878,0.5
209879,0.5
209880,0.80556
209881,0.51389
209882,0.31944
209883,0.41667
209884,0.54167
209885,0.47222
209886,0.20833
209887,0.56944
209888,0.5
209889,0.52778
209890,0.16667
209891,0.30556
209892,0.27778
209893,0.23611
209894,0.31944
209895,0.27778
209896,0.18056
209897,0.22222
209898,0.5
209899,0.70833
209900,0.625
209901,0.31944
209902,0.25
209903,0.81944
209904,0.43056
209905,0.25
209906,0.59722
209907,0.44444
209908,0.5
209909,0.70833
209910,0.5
209911,0.66667
209912,0.77778
209913,0.31944
209914,0.44444
209915,0.29167
209916,0.5
209917,0.5
209918,0.68056
209919,0.5
209920,0.5
209921,0.65278
209922,0.75
209923,0.5
209924,0.25
209925,0.5
209926,0.875
209927,0.48611
209928,0.16667
209929,0.16667
209930,0.18056
209931,0.5
209932,0.5
209933,0.45833
209934,0.5
209935,0.61111
209936,0.5
209937,0.5
209938,0.5
209939,0.56944
209940,0.52778
209941,0.69444
209942,0.61111
209943,0.875
209944,0.63889
209945,0.5
209946,0.34722
209947,0.43056
209948,0.20833
209949,0.33333
209950,0.25
209951,0.38889
209952,0.36111
209953,0.5
209954,0.77778
209955,0.5
209956,0.52778
209957,0.5
209958,0.54167
209959,0.63889
209960,0.5
209961,0.5
209962,0.51389
209963,0.5
209964,0.52778
209965,0.5
209966,0.48611
209967,0.27778
209968,0.5
209969,0.45833
209970,0.5
209971,0.44444
209972,0.54167
209973,0.375
209974,0.75
209975,0.5
209976,0.61111
209977,0.5
209978,0.5
209979,0.63889
209980,0.69444
209981,0.65278
209982,0.72222
209983,0.59722
209984,0.73611
209985,0.65278
209986,0.61111
209987,0.625
209988,0.77778
209989,0.34722
209990,0.5
209991,0.56944
209992,0.5
209993,0.5
209994,0.5
209995,0.59722
209996,0.5
209997,0.43056
209998,0.44444
209999,0.44444
210000,0.40278
210001,0.25
210002,0.5
210003,0.5
210004,0.16667
210005,0.5
210006,0.625
210007,0.61111
210008,0.27778
210009,0.5
210010,0.80556
210011,0.75
210012,0.54167
210013,0.45833
210014,0.66667
210015,0.47222
210016,0.43056
210017,0.5
210018,0.23611
210019,0.30556
210020,0.375
210021,0.25
210022,0.26389
210023,0.48611
210024,0.23611
210025,0.47222
210026,0.44444
210027,0.58333
210028,0.69444
210029,0.055556
210030,0.23611
210031,0.25
210032,0.61111
210033,0.29167
210034,0.44444
210035,0.22222
210036,0.72222
210037,0.5
210038,0.22222
210039,0.5
210040,0.52778
210041,0.47222
210042,0.45833
210043,0.26389
210044,0.59722
210045,0.55556
210046,0.52778
210047,0.38889
210048,0.41667
210049,0.38889
210050,0.5
210051,0.5
210052,0.73611
210053,0.56944
210054,0.40278
210055,0.59722
210056,0.38889
210057,0.5
210058,0.52778
210059,0.16667
210060,0.61111
210061,0.63889
210062,0.38889
210063,0.44444
210064,0.31944
210065,0.55556
210066,0.18056
210067,0.25
210068,0.43056
210069,0.38889
210070,0.47222
210071,0.47222
210072,0.5
210073,0.47222
210074,0.5
210075,0.5
210076,0.55556
210077,0.86111
210078,0.48611
210079,0.63889
210080,0.5
210081,0.055556
210082,0.069444
210083,0.16667
210084,0.5
210085,0.16667
210086,0.13889
210087,0.27778
210088,0.23611
210089,0.38889
210090,0.27778
210091,0.33333
210092,0.16667
210093,0.38889
210094,0.5
210095,0.5
210096,0.44444
210097,0.5
210098,0.66667
210099,0.70833
210100,0.5
210101,0.58333
210102,0.63889
210103,0.61111
210104,0.5
210105,0.5
210106,0.72222
210107,0.84722
210108,0.80556
210109,0.66667
210110,0.73611
210111,0.54167
210112,0.43056
210113,0.41667
210114,0.51389
210115,0.72222
210116,0.70833
210117,0.55556
210118,0.63889
210119,0.5
210120,0.5
210121,0.52778
210122,0.52778
210123,0.5
210124,0.58333
210125,0.5
210126,0.47222
210127,0.66667
210128,0.56944
210129,0.26389
210130,0.51389
210131,0.58333
210132,0.23611
210133,0.55556
210134,0.55556
210135,0.48611
210136,0.41667
210137,0.54167
210138,0.47222
210139,0.61111
210140,0.81944
210141,0.77778
210142,0.66667
210143,0.91667
210144,0.77778
210145,0.81944
210146,0.58333
210147,0.45833
210148,0.63889
210149,0.72222
210150,0.75
210151,0.65278
210152,0.63889
210153,0.75
210154,0.61111
210155,0.70833
210156,0.5
210157,0.23611
210158,0.55556
210159,0.68056
210160,0.72222
210161,0.61111
210162,0.5
210163,0.36111
210164,0.75
210165,0.90278
210166,0.59722
210167,0.44444
210168,0.55556
210169,0.38889
210170,0.63889
210171,0.44444
210172,0.86111
210173,0.75
210174,0.5
210175,0.58333
210176,0.31944
210177,0.61111
210178,0.38889
210179,0.30556
210180,0.56944
210181,0.55556
210182,0.68056
210183,0.52778
210184,0.65278
210185,0.63889
210186,0.72222
210187,0.625
210188,0.5
210189,0.5
210190,0.5
210191,0.55556
210192,0.61111
210193,0.38889
210194,0.33333
210195,0.40278
210196,0.38889
210197,0.45833
210198,0.31944
210199,0.5
210200,0.36111
210201,0.55556
210202,0.31944
210203,0.30556
210204,0.26389
210205,0.51389
210206,0.65278
210207,0.40278
210208,0.375
210209,0.30556
210210,0.25
210211,0.30556
210212,0.44444
210213,0.55556
210214,0.41667
210215,0.5
210216,0.5
210217,0.86111
210218,0.55556
210219,0.34722
210220,0.63889
210221,0.5
210222,0.5
210223,0.5
210224,0.45833
210225,0.5
210226,0.47222
210227,0.69444
210228,0.38889
210229,0.40278
210230,0.5
210231,0.58333
210232,0.5
210233,0.5
210234,0.5
210235,0.52778
210236,0.72222
210237,0.65278
210238,0.5
210239,0.55556
210240,0.5
210241,0.52778
210242,0.55556
210243,0.63889
210244,0.55556
210245,0.5
210246,0.18056
210247,0.097222
210248,0.11111
210249,0.48611
210250,0.48611
210251,0.5
210252,0.5
210253,0.45833
210254,0.23611
210255,0.5
210256,0.44444
210257,0.48611
210258,0.58333
210259,0.5
210260,0.65278
210261,0.56944
210262,0.27778
210263,0.5
210264,0.5
210265,0.38889
210266,0.36111
210267,0.54167
210268,0.5
210269,0.375
210270,0.5
210271,0.47222
210272,0.5
210273,0.44444
210274,0.44444
210275,0.5
210276,0.47222
210277,0.59722
210278,0.55556
210279,0.5
210280,0.5
210281,0.5
210282,0.43056
210283,0.79167
210284,0.5
210285,0.47222
210286,0.44444
210287,0.52778
210288,0.30556
210289,0.18056
210290,0.097222
210291,0.11111
210292,0.25
210293,0.15278
210294,0.23611
210295,0.125
210296,0.16667
210297,0.27778
210298,0.38889
210299,0.44444
210300,0.48611
210301,0.47222
210302,0.31944
210303,0.29167
210304,0.36111
210305,0.26389
210306,0.44444
210307,0.31944
210308,0.36111
210309,0.30556
210310,0.375
210311,0.43056
210312,0.40278
210313,0.56944
210314,0.51389
210315,0.45833
210316,0.30556
210317,0.30556
210318,0.26389
210319,0.29167
210320,0.5
210321,0.36111
210322,0.875
210323,0.5
210324,0.65278
210325,0.27778
210326,0.56944
210327,0.77778
210328,0.81944
210329,0.5
210330,0.5
210331,0.20833
210332,0.63889
210333,0.59722
210334,0.5
210335,0.38889
210336,0.61111
210337,0.54167
210338,0.59722
210339,0.77778
210340,0.59722
210341,0.43056
210342,0.15278
210343,0.51389
210344,0.5
210345,0.5
210346,0.51389
210347,0.72222
210348,0.77778
210349,0.59722
210350,0.34722
210351,0.45833
210352,0.43056
210353,0.26389
210354,0.23611
210355,0.5
210356,0.55556
210357,0.34722
210358,0.5
210359,0.375
210360,0.5
210361,0.5
210362,0.48611
210363,0.11111
210364,0.23611
210365,0.76389
210366,0.31944
210367,0.5
210368,0.43056
210369,0.55556
210370,0.59722
210371,0.5
210372,0.51389
210373,0.5
210374,0.47222
210375,0.69444
210376,0.76389
210377,0.54167
210378,0.5
210379,0.73611
210380,0.51389
210381,0.55556
210382,0.59722
210383,0.77778
210384,0.5
210385,0.5
210386,0.55556
210387,0.5
210388,0.45833
210389,0.47222
210390,0.51389
210391,0.625
210392,0.5
210393,0.51389
210394,0.5
210395,0.5
210396,0.44444
210397,0.33333
210398,0.31944
210399,0.5
210400,0.41667
210401,0.59722
210402,0.63889
210403,0.5
210404,0.34722
210405,0.54167
210406,0.40278
210407,0.38889
210408,0.5
210409,0.5
210410,0.5
210411,0.55556
210412,0.55556
210413,0.43056
210414,0.5
210415,0.36111
210416,0.5
210417,0.41667
210418,0.5
210419,0.47222
210420,0.48611
210421,0.56944
210422,0.5
210423,0.5
210424,0.55556
210425,0.5
210426,0.52778
210427,0.5
210428,0.55556
210429,0.625
210430,0.45833
210431,0.45833
210432,0.26389
210433,0.33333
210434,0.27778
210435,0.375
210436,0.44444
210437,0.44444
210438,0.5
210439,0.44444
210440,0.61111
210441,0.65278
210442,0.58333
210443,0.38889
210444,0.5
210445,0.5
210446,0.5
210447,0.56944
210448,0.51389
210449,0.68056
210450,0.61111
210451,0.61111
210452,0.5
210453,0.70833
210454,0.33333
210455,0.52778
210456,0.44444
210457,0.36111
210458,0.48611
210459,0.44444
210460,0.33333
210461,0.40278
210462,0.30556
210463,0.80556
210464,0.40278
210465,0.22222
210466,0.5
210467,0.5
210468,0.5
210469,0.41667
210470,0.55556
210471,0.44444
210472,0.34722
210473,0.58333
210474,0.69444
210475,0.52778
210476,0.52778
210477,0.52778
210478,0.72222
210479,0.40278
210480,0.56944
210481,0.44444
210482,0.36111
210483,0.55556
210484,0.55556
210485,0.75
210486,0.5
210487,0.63889
210488,0.59722
210489,0.72222
210490,0.63889
210491,0.47222
210492,0.52778
210493,0.5
210494,0.5
210495,0.5
210496,0.47222
210497,0.44444
210498,0.5
210499,0.5
210500,0.58333
210501,0.375
210502,0.34722
210503,0.41667
210504,0.34722
210505,0.5
210506,0.43056
210507,0.5
210508,0.47222
210509,0.5
210510,0.29167
210511,0.61111
210512,0.5
210513,0.63889
210514,0.5
210515,0.48611
210516,0.51389
210517,0.5
210518,0.5
210519,0.5
210520,0.65278
210521,0.68056
210522,0.61111
210523,0.72222
210524,0.66667
210525,0.51389
210526,0.69444
210527,0.94444
210528,0.45833
210529,0.63889
210530,0.90278
210531,0.55556
210532,0.75
210533,0.72222
210534,0.73611
210535,0.84722
210536,0.69444
210537,0.625
210538,0.76389
210539,0.31944
210540,0.27778
210541,0.27778
210542,0.45833
210543,0.75
210544,0.55556
210545,0.5
210546,0.41667
210547,0.63889
210548,0.47222
210549,0.5
210550,0.48611
210551,0.59722
210552,0.59722
210553,0.66667
210554,0.5
